congress,chamber,icpsr,st,dist,namelast,CD
118,H,21979,IL,14,UNDERWOOD,IL-14
118,H,22138,IL,15,MILLER,IL-15
118,H,22304,IL,13,BUDZINSKI,IL-13
118,H,22330,IL,1,JACKSON,IL-1
118,H,22360,IL,3,RAMIREZ,IL-3
118,H,22365,IL,17,SORENSEN,IL-17
118,H,29717,IL,7,DAVIS,IL-7
118,H,29911,IL,9,SCHAKOWSKY,IL-9
118,H,20757,IN,7,CARSON,IN-7
118,H,21132,IN,8,BUCSHON,IN-8
118,H,21702,IN,3,BANKS,IN-3
118,H,21903,IN,4,BAIRD,IN-4
118,H,21952,IN,6,PENCE,IN-6
118,H,22142,IN,1,MRVAN,IN-1
118,H,22151,IN,5,SPARTZ,IN-5
118,H,22171,IN,2,YAKYM,IN-2
118,H,22326,IN,9,HOUCHIN,IN-9
118,H,22113,IA,4,FEENSTRA,IA-4
118,H,22124,IA,2,HINSON,IA-2
118,H,22139,IA,1,MILLER-MEEKS,IA-1
118,H,22356,IA,3,NUNN,IA-3
118,H,21750,KS,4,ESTES,KS-4
118,H,21914,KS,3,DAVIDS,KS-3
118,H,22130,KS,2,LATURNER,KS-2
118,H,22134,KS,1,MANN,KS-1
118,H,14854,KY,5,ROGERS,KY-5
118,H,20916,KY,2,GUTHRIE,KY-2
118,H,21333,KY,6,BARR,KY-6
118,H,21565,KY,1,COMER,KY-1
118,H,22347,KY,3,MCGARVEY,KY-3
118,H,31102,KY,4,MASSIE,KY-4
118,H,20759,LA,1,SCALISE,LA-1
118,H,21523,LA,6,GRAVES,LA-6
118,H,21724,LA,3,HIGGINS,LA-3
118,H,21727,LA,4,JOHNSON,LA-4
118,H,22157,LA,5,LETLOW,LA-5
118,H,22158,LA,2,CARTER,LA-2
118,H,20920,ME,1,PINGREE,ME-1
118,H,21923,ME,2,GOLDEN,ME-2
118,H,14873,MD,5,HOYER,MD-5
118,H,15433,MD,7,MFUME,MD-7
118,H,20329,MD,2,RUPPERSBERGER,MD-2
118,H,20724,MD,3,SARBANES,MD-3
118,H,21139,MD,1,HARRIS,MD-1
118,H,21741,MD,8,RASKIN,MD-8
118,H,21978,MD,6,TRONE,MD-6
118,H,22329,MD,4,IVEY,MD-4
118,H,15616,MA,1,NEAL,MA-1
118,H,20119,MA,8,LYNCH,MA-8
118,H,21140,MA,9,KEATING,MA-9
118,H,21375,MA,5,CLARK,MA-5
118,H,21525,MA,6,MOULTON,MA-6
118,H,21955,MA,7,PRESSLEY,MA-7
118,H,21977,MA,3,TRAHAN,MA-3
118,H,22100,MA,4,AUCHINCLOSS,MA-4
118,H,29729,MA,2,MCGOVERN,MA-2
118,H,20725,MI,5,WALBERG,MI-5
118,H,21142,MI,4,HUIZENGA,MI-4
118,H,21372,MI,8,KILDEE,MI-8
118,H,21526,MI,2,MOOLENAAR,MI-2
118,H,21529,MI,6,DINGELL,MI-6
118,H,21704,MI,1,BERGMAN,MI-1
118,H,21965,MI,7,SLOTKIN,MI-7
118,H,21972,MI,11,STEVENS,MI-11
118,H,21975,MI,12,TLAIB,MI-12
118,H,22136,MI,9,MCCLAIN,MI-9
118,H,22332,MI,10,JAMES,MI-10
118,H,22363,MI,3,SCHOLTEN,MI-3
118,H,22368,MI,13,THANEDAR,MI-13
118,H,20122,MN,4,MCCOLLUM,MN-4
118,H,21531,MN,6,EMMER,MN-6
118,H,21910,MN,2,CRAIG,MN-2
118,H,21950,MN,5,OMAR,MN-5
118,H,21953,MN,3,PHILLIPS,MN-3
118,H,21969,MN,8,STAUBER,MN-8
118,H,22114,MN,7,FISCHBACH,MN-7
118,H,22167,MN,1,FINSTAD,MN-1
118,H,21561,MS,1,KELLY,MS-1
118,H,21927,MS,3,GUEST,MS-3
118,H,22319,MS,4,EZELL,MS-4
118,H,29368,MS,2,THOMPSON,MS-2
118,H,20124,MO,6,GRAVES,MO-6
118,H,20517,MO,5,CLEAVER,MO-5
118,H,20926,MO,3,LUETKEMEYER,MO-3
118,H,21337,MO,2,WAGNER,MO-2
118,H,21373,MO,8,SMITH,MO-8
118,H,22106,MO,1,BUSH,MO-1
118,H,22300,MO,4,ALFORD,MO-4
118,H,22305,MO,7,BURLISON,MO-7
118,H,21532,MT,1,ZINKE,MT-1
118,H,22148,MT,2,ROSENDALE,MT-2
118,H,20729,NE,3,SMITH,NE-3
118,H,21701,NE,2,BACON,NE-2
118,H,22166,NE,1,FLOOD,NE-1
118,H,20927,NV,1,TITUS,NV-1
118,H,21196,NV,2,AMODEI,NV-2
118,H,21339,NV,4,HORSFORD,NV-4
118,H,21938,NV,3,LEE,NV-3
118,H,21340,NH,2,KUSTER,NH-2
118,H,21951,NH,1,PAPPAS,NH-1
118,H,14863,NJ,4,SMITH,NJ-4
118,H,15454,NJ,6,PALLONE,NJ-6
118,H,21536,NJ,1,NORCROSS,NJ-1
118,H,21538,NJ,12,WATSON COLEMAN,NJ-12
118,H,21723,NJ,5,GOTTHEIMER,NJ-5
118,H,21937,NJ,3,KIM,NJ-3
118,H,21964,NJ,11,SHERRILL,NJ-11
118,H,22334,NJ,7,KEAN,NJ-7
118,H,22348,NJ,8,MENENDEZ,NJ-8
118,H,29741,NJ,9,PASCRELL,NJ-9
118,H,31103,NJ,10,PAYNE,NJ-10
118,H,91980,NJ,2,VAN DREW,NJ-2
118,H,22131,NM,3,LEGER FERNANDEZ,NM-3
118,H,22159,NM,1,STANSBURY,NM-1
118,H,22371,NM,2,VASQUEZ,NM-2
118,H,20519,NY,26,HIGGINS,NY-26
118,H,20733,NY,9,CLARKE,NY-9
118,H,20934,NY,20,TONKO,NY-20
118,H,21342,NY,6,MENG,NY-6
118,H,21343,NY,8,JEFFRIES,NY-8
118,H,21541,NY,21,STEFANIK,NY-21
118,H,21715,NY,13,ESPAILLAT,NY-13
118,H,21747,NY,3,SUOZZI,NY-3
118,H,21749,NY,24,TENNEY,NY-24
118,H,21761,NY,25,MORELLE,NY-25
118,H,21949,NY,14,OCASIO-CORTEZ,NY-14
118,H,22105,NY,16,BOWMAN,NY-16
118,H,22117,NY,2,GARBARINO,NY-2
118,H,22133,NY,11,MALLIOTAKIS,NY-11
118,H,22154,NY,15,TORRES,NY-15
118,H,22169,NY,18,RYAN,NY-18
118,H,22313,NY,4,ESPOSITO,NY-4
118,H,22324,NY,10,GOLDMAN,NY-10
118,H,22337,NY,1,LALOTA,NY-1
118,H,22339,NY,23,LANGWORTHY,NY-23
118,H,22340,NY,17,LAWLER,NY-17
118,H,22351,NY,19,MOLINARO,NY-19
118,H,22362,NY,3,SANTOS,NY-3
118,H,22372,NY,22,WILLIAMS,NY-22
118,H,22377,NY,26,KENNEDY,NY-26
118,H,29377,NY,12,NADLER,NY-12
118,H,29378,NY,7,VELÁZQUEZ,NY-7
118,H,29776,NY,5,MEEKS,NY-5
118,H,20521,NC,5,FOXX,NC-5
118,H,20522,NC,10,MCHENRY,NC-10
118,H,21346,NC,9,HUDSON,NC-9
118,H,21544,NC,7,ROUZER,NC-7
118,H,21545,NC,12,ADAMS,NC-12
118,H,21986,NC,8,BISHOP,NC-8
118,H,21987,NC,3,MURPHY,NC-3
118,H,22135,NC,6,MANNING,NC-6
118,H,22149,NC,2,ROSS,NC-2
118,H,22314,NC,1,DAVIS,NC-1
118,H,22318,NC,11,EDWARDS,NC-11
118,H,22320,NC,4,FOUSHEE,NC-4
118,H,22331,NC,14,JACKSON,NC-14
118,H,22355,NC,13,NICKEL,NC-13
118,H,21901,ND,1,ARMSTRONG,ND-1
118,H,21996,MP,0,SABLAN,MP-0
118,H,15029,OH,9,KAPTUR,OH-9
118,H,20342,OH,10,TURNER,OH-10
118,H,20738,OH,4,JORDAN,OH-4
118,H,20755,OH,5,LATTA,OH-5
118,H,21162,OH,6,JOHNSON,OH-6
118,H,21351,OH,2,WENSTRUP,OH-2
118,H,21352,OH,3,BEATTY,OH-3
118,H,21353,OH,14,JOYCE,OH-14
118,H,21564,OH,8,DAVIDSON,OH-8
118,H,21759,OH,12,BALDERSON,OH-12
118,H,22161,OH,11,BROWN,OH-11
118,H,22162,OH,15,CAREY,OH-15
118,H,22338,OH,1,LANDSMAN,OH-1
118,H,22349,OH,7,MILLER,OH-7
118,H,22367,OH,13,SYKES,OH-13
118,H,20344,OK,4,COLE,OK-4
118,H,21760,OK,1,HERN,OK-1
118,H,22102,OK,5,BICE,OK-5
118,H,22303,OK,2,BRECHEEN,OK-2
118,H,29393,OK,3,LUCAS,OK-3
118,H,21198,OR,1,BONAMICI,OR-1
118,H,22101,OR,2,BENTZ,OR-2
118,H,22308,OR,5,CHAVEZ-DEREMER,OR-5
118,H,22327,OR,4,HOYLE,OR-4
118,H,22361,OR,6,SALINAS,OR-6
118,H,29588,OR,3,BLUMENAUER,OR-3
118,H,20946,PA,15,THOMPSON,PA-15
118,H,21167,PA,16,KELLY,PA-16
118,H,21356,PA,10,PERRY,PA-10
118,H,21358,PA,8,CARTWRIGHT,PA-8
118,H,21548,PA,2,BOYLE,PA-2
118,H,21566,PA,3,EVANS,PA-3
118,H,21718,PA,1,FITZPATRICK,PA-1
118,H,21745,PA,11,SMUCKER,PA-11
118,H,21762,PA,5,SCANLON,PA-5
118,H,21763,PA,7,WILD,PA-7
118,H,21915,PA,4,DEAN,PA-4
118,H,21934,PA,6,HOULAHAN,PA-6
118,H,21936,PA,13,JOYCE,PA-13
118,H,21945,PA,9,MEUSER,PA-9
118,H,21956,PA,14,RESCHENTHALER,PA-14
118,H,22316,PA,17,DELUZIO,PA-17
118,H,22342,PA,12,LEE,PA-12
118,H,21992,PR,0,LON,PR-0
118,H,21172,RI,1,CICILLINE,RI-1
118,H,22345,RI,2,MAGAZINER,RI-2
118,H,22375,RI,1,AMO,RI-1
118,H,20138,SC,2,WILSON,SC-2
118,H,21174,SC,3,DUNCAN,SC-3
118,H,21753,SC,5,NORMAN,SC-5
118,H,21974,SC,4,TIMMONS,SC-4
118,H,22132,SC,1,MACE,SC-1
118,H,22322,SC,7,FRY,SC-7
118,H,39301,SC,6,CLYBURN,SC-6
118,H,21935,SD,1,JOHNSON,SD-1
118,H,20748,TN,9,COHEN,TN-9
118,H,21178,TN,3,FLEISCHMANN,TN-3
118,H,21179,TN,4,DESJARLAIS,TN-4
118,H,21731,TN,8,KUSTOFF,TN-8
118,H,21905,TN,2,BURCHETT,TN-2
118,H,21926,TN,7,GREEN,TN-7
118,H,21959,TN,6,ROSE,TN-6
118,H,22122,TN,1,HARSHBARGER,TN-1
118,H,22357,TN,5,OGLES,TN-5
118,H,20355,TX,26,BURGESS,TX-26
118,H,20356,TX,31,CARTER,TX-31
118,H,20529,TX,9,GREEN,TX-9
118,H,20530,TX,10,MCCAUL,TX-10
118,H,20533,TX,28,CUELLAR,TX-28
118,H,21360,TX,14,WEBER,TX-14
118,H,21362,TX,20,CASTRO,TX-20
118,H,21364,TX,25,WILLIAMS,TX-25
118,H,21365,TX,33,VEASEY,TX-33
118,H,21551,TX,36,BABIN,TX-36
118,H,21700,TX,19,ARRINGTON,TX-19
118,H,21722,TX,34,GONZALEZ,TX-34
118,H,21758,TX,27,CLOUD,TX-27
118,H,21900,TX,32,ALLRED,TX-32
118,H,21911,TX,2,CRENSHAW,TX-2
118,H,21917,TX,16,ESCOBAR,TX-16
118,H,21919,TX,7,FLETCHER,TX-7
118,H,21922,TX,29,GARCIA,TX-29
118,H,21925,TX,5,GOODEN,TX-5
118,H,21961,TX,21,ROY,TX-21
118,H,22112,TX,4,FALLON,TX-4
118,H,22119,TX,23,GONZALES,TX-23
118,H,22125,TX,13,JACKSON,TX-13
118,H,22143,TX,22,NEHLS,TX-22
118,H,22147,TX,11,PFLUGER,TX-11
118,H,22155,TX,24,VAN DUYNE,TX-24
118,H,22160,TX,6,ELLZEY,TX-6
118,H,22307,TX,35,CASAR,TX-35
118,H,22312,TX,30,CROCKETT,TX-30
118,H,22315,TX,15,DE LA CRUZ,TX-15
118,H,22328,TX,38,HUNT,TX-38
118,H,22344,TX,8,LUTTRELL,TX-8
118,H,22352,TX,1,MORAN,TX-1
118,H,22364,TX,3,SELF,TX-3
118,H,29571,TX,37,DOGGETT,TX-37
118,H,29573,TX,18,JACKSON LEE,TX-18
118,H,29759,TX,17,SESSIONS,TX-17
118,H,29762,TX,12,GRANGER,TX-12
118,H,21367,UT,2,STEWART,UT-2
118,H,21755,UT,3,CURTIS,UT-3
118,H,22141,UT,1,MOORE,UT-1
118,H,22146,UT,4,OWENS,UT-4
118,H,22376,UT,2,MALOY,UT-2
118,H,22301,VT,1,BALINT,VT-1
118,H,21994,VI,0,PLASKETT,VI-0
118,H,20756,VA,1,WITTMAN,VA-1
118,H,20952,VA,11,CONNOLLY,VA-11
118,H,21191,VA,9,GRIFFITH,VA-9
118,H,21554,VA,8,BEYER,VA-8
118,H,21908,VA,6,CLINE,VA-6
118,H,21966,VA,7,SPANBERGER,VA-7
118,H,21983,VA,10,WEXTON,VA-10
118,H,22120,VA,5,GOOD,VA-5
118,H,22335,VA,2,KIGGANS,VA-2
118,H,22374,VA,4,MCCLELLAN,VA-4
118,H,39307,VA,3,SCOTT,VA-3
118,H,20145,WA,2,LARSEN,WA-2
118,H,20535,WA,5,MCMORRIS RODGERS,WA-5
118,H,21368,WA,6,KILMER,WA-6
118,H,21556,WA,4,NEWHOUSE,WA-4
118,H,21726,WA,7,JAYAPAL,WA-7
118,H,21962,WA,8,SCHRIER,WA-8
118,H,22153,WA,10,STRICKLAND,WA-10
118,H,22358,WA,3,PEREZ,WA-3
118,H,29768,WA,9,SMITH,WA-9
118,H,31101,WA,1,DELBENE,WA-1
118,H,21557,WV,2,MOONEY,WV-2
118,H,21946,WV,1,MILLER,WV-1
118,H,20537,WI,4,MOORE,WI-4
118,H,21370,WI,2,POCAN,WI-2
118,H,21559,WI,6,GROTHMAN,WI-6
118,H,21720,WI,8,GALLAGHER,WI-8
118,H,21970,WI,1,STEIL,WI-1
118,H,21989,WI,7,TIFFANY,WI-7
118,H,22115,WI,5,FITZGERALD,WI-5
118,H,22370,WI,3,VAN ORDEN,WI-3
118,H,22325,WY,1,HAGEMAN,WY-1
